user_id,button_name,question_id,question_text,user_answer,timestamp
27,Submit,NULL,You see two magazines advertisements on separate pages. Each advertisement is fo,Hetinol,38:40.8
27,Submit,NULL,The graph above shows the number of men and women with disease X. The total numb,10,39:50.8
27,Submit,NULL,You see two newspaper advertisements on separate pages. Each advertisement is fo,Nopsorian,40:44.0
27,Start Calibration,NULL,NULL,NULL,40:46.8
27,Begin Main Study,NULL,NULL,NULL,40:53.3
27,Submit,35,1. There were more COVID-related deaths in California in the first half of the m,TRUE,41:23.5
27,Submit,38,2. There were less COVID-related deaths in California in the second half of the ,TRUE,41:34.2
27,Submit,14,"3. In June, half as many people became fully vaccinated as compared to the amoun",TRUE,41:46.8
27,Submit,10,"4. Between January 7th and January 17th, the highest daily count of new COVID ca",FALSE,42:19.3
27,Submit,48,5. Vaccines had been administered before March (according to the chart).,TRUE,42:43.3
27,Submit,15,"6. In March, more than double the amount of people became fully vaccinated as co",FALSE,43:09.7
27,Submit,5,"7. From January 7 to January 17, the number of new cases generally declined.",TRUE,43:27.6
27,Submit,36,8. There were more COVID-related deaths in California in the second half of the ,TRUE,44:03.9
27,Submit,8,"9. On January 9, there were about 245,000 new COVID cases.",TRUE,44:16.6
27,Submit,4,"10. On January 17th, the number of new cases decreased by more than half that of",FALSE,44:29.4
27,Submit,17,11. More people became fully vaccinated in July than in February.,TRUE,44:38.0
27,Submit,49,12. The total number of vaccines administered at the beginning of March was arou,FALSE,45:03.4
27,Submit,42,"13. Around 600,000 total vaccines had been administered at the beginning of Janu",FALSE,45:16.0
27,Submit,46,14. Vaccines were administered in February.,FALSE,45:22.3
27,Submit,33,15. The day with the highest number of COVID-related deaths in California in Jan,TRUE,45:34.4
27,Submit,19,16. More than half of the U.S. population was fully vaccinated by October.,TRUE,45:44.9
27,Submit,27,17. There were more people in California hospitalized from COVID on April 5 in 2,TRUE,46:01.0
27,Submit,12,"18. By May, about a quarter of the U.S. population was fully vaccinated.",TRUE,46:16.4
27,Submit,23,19. There were around 2000 people in California hospitalized from COVID in the b,FALSE,47:02.7
27,Submit,31,20. The day with the lowest number of COVID-related deaths in California in Janu,TRUE,47:26.6
27,Submit,43,21. No vaccines had been administered at the beginning of February.,FALSE,47:34.3
27,Submit,47,22. Vaccines began getting administered in March (according to the chart).,TRUE,47:48.8
27,Submit,20,23. January was the month with the least amount of full vaccinations completed.,TRUE,48:04.4
27,Submit,24,24. There were around 1200 people in California hospitalized from COVID in the b,TRUE,48:34.1
27,Submit,39,25. The number of COVID-related deaths in California in January were trending up,FALSE,48:50.2
27,Submit,28,26. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,49:06.9
27,Submit,21,27. There were around 3500 people in California hospitalized from COVID in the b,TRUE,49:23.2
27,Submit,25,28. There were around the same number of people in California hospitalized from ,TRUE,49:34.0
27,Submit,13,"29. By August, at least half of the U.S. population was fully vaccinated.",TRUE,49:46.1
27,Submit,37,30. There were less COVID-related deaths in California in the first half of the ,TRUE,49:55.9
27,Submit,18,31. More people became fully vaccinated in October than in January.,TRUE,50:02.3
27,Submit,22,32. There were around 2100 people in California hospitalized from COVID in the b,TRUE,50:14.2
27,Submit,30,33. There were around 1700 people in California hospitalized from COVID in the e,FALSE,50:23.6
27,Submit,11,34. Most of the fully vaccinated population became fully vaccinated in April.,FALSE,50:42.7
27,Submit,26,35. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,51:10.3
27,Submit,7,"36. Between January 9 and January 10, there were less than 5 new COVID cases.",TRUE,51:28.5
27,Submit,9,"37. Between January 13th and January 14th, the number of new COVID cases decline",FALSE,51:45.7
27,Submit,1,"38. According to the chart, there was a day (or days) where there were virtually",FALSE,52:02.4
27,Submit,2,"39. Between January 7th and January 8th, the number of new cases more than doubl",FALSE,52:20.4
27,Submit,50,40. The total number of vaccines administered at the beginning of March was arou,TRUE,52:31.7
27,Submit,16,"41. More people became fully vaccinated in the Summer (June, July, August) than ",TRUE,52:47.4
27,Submit,6,"42. On January 12, there were about 250 new cases.",TRUE,53:03.2
27,Submit,45,43. Vaccines were administered in January.,TRUE,53:07.4
27,Submit,32,44. The day with the lowest number of COVID-related deaths in California in Janu,FALSE,53:34.5
27,Submit,41,45. No vaccines had been administered at the beginning of January.,FALSE,53:39.8
27,Submit,40,46. The number of COVID-related deaths in California in January were trending do,FALSE,54:03.7
27,Submit,34,47. The day with the highest number of COVID-related deaths in California in Jan,TRUE,54:10.8
27,Submit,3,"48. On January 16th, the number of new cases was about half that of the day befo",TRUE,54:22.9
27,Submit,29,49. There were more people in California hospitalized from COVID on April 5 in 2,FALSE,54:34.8
27,Submit,44,"50. Around 4,500,000 total vaccines had been administered at the beginning of Fe",TRUE,54:47.5
0,Begin Study,NULL,NULL,NULL,21:39.2
28,Claim User ID,NULL,NULL,NULL,21:42.9
28,Begin Prestudy,NULL,NULL,NULL,21:46.3
28,Submit,NULL,What's your age?,19,21:51.2
28,Submit,NULL,What's your major?,Computer Science,21:56.5
28,Submit,NULL,The graph above shows the percentage of people who die from different types of c,25%,22:18.3
28,Submit,NULL,You see two magazines advertisements on separate pages. Each advertisement is fo,They are equal,23:06.2
28,Submit,NULL,The graph above shows the number of men and women with disease X. The total numb,20,23:25.7
28,Submit,NULL,You see two newspaper advertisements on separate pages. Each advertisement is fo,Nopsorian,24:00.3
28,Start Calibration,NULL,NULL,NULL,24:04.1
28,Begin Main Study,NULL,NULL,NULL,24:11.5
28,Submit,23,1. There were around 2000 people in California hospitalized from COVID in the be,FALSE,24:30.0
28,Submit,10,"2. Between January 7th and January 17th, the highest daily count of new COVID ca",FALSE,24:49.5
28,Submit,35,3. There were more COVID-related deaths in California in the first half of the m,FALSE,25:12.8
28,Submit,31,4. The day with the lowest number of COVID-related deaths in California in Janua,FALSE,25:22.7
28,Submit,48,5. Vaccines had been administered before March (according to the chart).,TRUE,25:39.3
28,Submit,4,"6. On January 17th, the number of new cases decreased by more than half that of ",FALSE,25:57.9
28,Submit,18,7. More people became fully vaccinated in October than in January.,TRUE,26:15.6
28,Submit,13,"8. By August, at least half of the U.S. population was fully vaccinated.",TRUE,26:24.7
28,Submit,47,9. Vaccines began getting administered in March (according to the chart).,TRUE,26:34.7
28,Submit,3,"10. On January 16th, the number of new cases was about half that of the day befo",TRUE,26:45.0
28,Submit,40,11. The number of COVID-related deaths in California in January were trending do,FALSE,27:06.9
28,Submit,11,12. Most of the fully vaccinated population became fully vaccinated in April.,FALSE,27:32.5
28,Submit,15,"13. In March, more than double the amount of people became fully vaccinated as c",FALSE,28:05.2
28,Submit,12,"14. By May, about a quarter of the U.S. population was fully vaccinated.",FALSE,28:13.4
28,Submit,49,15. The total number of vaccines administered at the beginning of March was arou,FALSE,28:18.0
28,Submit,34,16. The day with the highest number of COVID-related deaths in California in Jan,TRUE,28:36.1
28,Submit,30,17. There were around 1700 people in California hospitalized from COVID in the e,TRUE,28:49.3
28,Submit,2,"18. Between January 7th and January 8th, the number of new cases more than doubl",FALSE,29:07.1
28,Submit,41,19. No vaccines had been administered at the beginning of January.,FALSE,29:10.6
28,Submit,26,20. There were less people in California hospitalized from COVID on April 5 in 2,FALSE,29:26.9
28,Submit,25,21. There were around the same number of people in California hospitalized from ,TRUE,29:38.5
28,Submit,43,22. No vaccines had been administered at the beginning of February.,FALSE,29:52.7
28,Submit,7,"23. Between January 9 and January 10, there were less than 5 new COVID cases.",TRUE,30:15.7
28,Submit,16,"24. More people became fully vaccinated in the Summer (June, July, August) than ",FALSE,30:36.4
28,Submit,38,25. There were less COVID-related deaths in California in the second half of the,FALSE,30:53.4
28,Submit,5,"26. From January 7 to January 17, the number of new cases generally declined.",FALSE,31:03.8
28,Submit,39,27. The number of COVID-related deaths in California in January were trending up,FALSE,31:14.5
28,Submit,45,28. Vaccines were administered in January.,TRUE,31:18.3
28,Submit,24,29. There were around 1200 people in California hospitalized from COVID in the b,FALSE,31:30.6
28,Submit,29,30. There were more people in California hospitalized from COVID on April 5 in 2,FALSE,31:47.3
28,Submit,6,"31. On January 12, there were about 250 new cases.",TRUE,31:56.9
28,Submit,27,32. There were more people in California hospitalized from COVID on April 5 in 2,FALSE,32:10.5
28,Submit,33,33. The day with the highest number of COVID-related deaths in California in Jan,FALSE,32:21.7
28,Submit,37,34. There were less COVID-related deaths in California in the first half of the ,FALSE,32:36.3
28,Submit,8,"35. On January 9, there were about 245,000 new COVID cases.",TRUE,32:48.8
28,Submit,22,36. There were around 2100 people in California hospitalized from COVID in the b,TRUE,32:54.2
28,Submit,32,37. The day with the lowest number of COVID-related deaths in California in Janu,TRUE,32:59.5
28,Submit,42,"38. Around 600,000 total vaccines had been administered at the beginning of Janu",FALSE,33:06.8
28,Submit,21,39. There were around 3500 people in California hospitalized from COVID in the b,TRUE,33:26.6
28,Submit,1,"40. According to the chart, there was a day (or days) where there were virtually",TRUE,33:34.9
28,Submit,28,41. There were less people in California hospitalized from COVID on April 5 in 2,TRUE,33:46.1
28,Submit,50,42. The total number of vaccines administered at the beginning of March was arou,FALSE,34:02.9
28,Submit,46,43. Vaccines were administered in February.,TRUE,34:06.2
28,Submit,19,44. More than half of the U.S. population was fully vaccinated by October.,TRUE,34:11.9
28,Submit,14,"45. In June, half as many people became fully vaccinated as compared to the amou",TRUE,34:27.7
28,Submit,17,46. More people became fully vaccinated in July than in February.,FALSE,34:34.3
28,Submit,44,"47. Around 4,500,000 total vaccines had been administered at the beginning of Fe",TRUE,34:41.3
28,Submit,9,"48. Between January 13th and January 14th, the number of new COVID cases decline",FALSE,34:58.6
28,Submit,20,49. January was the month with the least amount of full vaccinations completed.,TRUE,35:08.0
28,Submit,36,50. There were more COVID-related deaths in California in the second half of the,TRUE,35:22.7
